urlid,label
5865,0.49932248171884536
782,0.5175170552471017
6962,0.5332484651913593
7640,0.5171939082444661
3589,0.4789970293343001
6719,0.5166409278080182
3905,0.508413340376975
9841,0.5047694292719768
7447,0.5184362334006467
4776,0.5289405016429677
2879,0.517301309995154
2620,0.48582590633726586
10479,0.4910037605470299
1105,0.49257648336844856
1849,0.5114557118108729
8286,0.5492168269151215
8344,0.5083244437520291
10486,0.5613297423455993
8661,0.5265419616191744
7188,0.4966601795023674
1433,0.5058739379320931
677,0.5015307783737513
469,0.5416572133620863
6988,0.5434849537404702
8024,0.5086916379315211
6896,0.5143041416326861
9154,0.502107830230727
342,0.5007700306813482
50,0.5088977770886977
983,0.5105705156137437
6933,0.5125559374345231
8271,0.5008383171676893
5602,0.4996425752844918
4505,0.5089645122670159
4966,0.5381139653474193
2390,0.5229455160044274
6736,0.4989171092689404
4660,0.5076260850680101
7560,0.49587801557660843
3840,0.5003387816632493
5823,0.5177977026078681
5789,0.5025416310049012
1595,0.5365614371437253
6770,0.5314332959718654
3522,0.5236811959270793
5584,0.47557144724397094
8323,0.5145458957313425
3862,0.5515163792222784
373,0.49412551366033297
7345,0.5232114014128111
7708,0.4930543765858264
1398,0.5095528629934615
4298,0.5204936927229007
7467,0.5091357976826958
1878,0.5203749697957464
1832,0.5254829412072147
625,0.5052254497942217
7438,0.5262775777689869
9961,0.5050570543834433
7117,0.49194668152647686
8190,0.510980529095799
1713,0.5389398199020946
949,0.5138777752323714
9246,0.5123400311952728
2326,0.5194150345802994
8942,0.49308983650217175
4458,0.5136856330548635
4659,0.5127197026615473
9522,0.5490321297198444
2497,0.5338559992654826
9836,0.5186724451038998
3808,0.5365134350699073
5575,0.5287733401038968
5714,0.5077720229226298
2490,0.5708195069209
6812,0.5116142276580105
4335,0.511920452999026
10014,0.5039846966310334
5889,0.46915187038389083
482,0.5051695461696675
8082,0.5296402407959533
5856,0.521403847086004
8866,0.4811789938493919
2624,0.5324256056383673
1371,0.4943215638261509
4436,0.508740338548504
2972,0.5043013982344949
3638,0.5078919991468126
6249,0.5231205448869778
7602,0.5075023397638894
9624,0.49870999901023044
7567,0.5095335722368338
6578,0.5346352549969713
7590,0.5104538424588135
8590,0.5100877664424446
10520,0.5159718785475437
1906,0.5254866967161996
1373,0.4961148884653785
1601,0.5291436427788961
4754,0.5165580727204572
8208,0.5072551619294069
1658,0.5136197137323246
1352,0.5104388284705108
8143,0.5158246248677582
7760,0.5122742001491488
7836,0.4993264260672482
9769,0.4937928502119517
503,0.5159640941535476
4909,0.5273213392690923
7162,0.5138148099194376
10035,0.510230861036149
1992,0.5018411403590299
6133,0.5200130662277904
8519,0.5075552837204734
1879,0.5117348069895213
7107,0.5181174201116269
1225,0.5232128201935574
2451,0.5169908701034682
8252,0.5156779401301311
9214,0.5102647202071855
4850,0.5113181669376912
5891,0.523805496414065
5274,0.5568007015477191
8623,0.5067739272034362
562,0.5119670081808756
860,0.5735493944101866
4199,0.516518026305053
7616,0.5313716200884417
10544,0.5209109124271052
1567,0.5104930212241682
6552,0.5210257475612567
954,0.5304690761731529
111,0.5058650038095182
7036,0.5019619099205593
1995,0.5111201773578757
7095,0.51710669723798
10180,0.5067825700957402
6872,0.5193206210937654
4805,0.5172926086189825
355,0.475285118093314
8097,0.5215104961201893
9271,0.5052754323356758
431,0.5148498535023267
1646,0.515468814418664
143,0.48795085551176154
3436,0.519012560374559
150,0.5154479566824963
9745,0.5309365499000429
715,0.5082213318437524
578,0.5239207146254595
8684,0.5228296130254649
1186,0.5423066011307042
9115,0.5032537648315295
9239,0.5217244727228674
5461,0.5111381399119138
5424,0.4808886358277312
1349,0.5084308993597088
609,0.5041200344053988
7569,0.5314547021412147
1622,0.5029031825705502
6541,0.5174245697652894
9873,0.5483314882797782
305,0.5294046507572462
6041,0.5181568020626477
5360,0.5365703658636561
8445,0.5092574738385999
7260,0.5097638037163592
4526,0.5062614405060962
138,0.5251398594294184
168,0.5011858234464877
7888,0.521423915406159
4639,0.5081146066079933
867,0.49684751286331125
9673,0.5011754770231966
710,0.5087249795253372
4749,0.5219686378521967
4716,0.48700025104955685
410,0.5175322865971507
2155,0.538994038098823
3289,0.5101065993481309
7774,0.5160312194888058
1200,0.5314095010868939
9057,0.5248754865111412
2261,0.5044984735857468
9612,0.5171052474122497
4987,0.5303262737000378
3605,0.513123343942713
5068,0.5050656202077387
4474,0.5389817382322672
5831,0.48443499178302174
4729,0.5069738875093662
10060,0.49800044939692134
6895,0.47942599406225395
3791,0.5079131631201151
7910,0.4735920364743197
4209,0.499774414638689
4984,0.5028589736541804
1773,0.5185796773379062
2101,0.5235119000802022
7251,0.5516661623435948
2887,0.5100927176693998
875,0.5337735678108327
8185,0.543670401310572
9688,0.4869795117739903
5342,0.5095947501500145
6802,0.5135862351590598
3077,0.5075679170541558
712,0.5026087701416021
3026,0.5039761996339815
2640,0.49230895263329644
4872,0.505165109680179
3334,0.4786102447377257
2431,0.5215902697538111
9218,0.5059376998406554
7417,0.5079976861736984
3563,0.5101296381551118
1006,0.4822991880035564
8940,0.5086267403907169
7703,0.5271719474083211
2686,0.47943026623480917
8159,0.5285323197678999
37,0.5075780985983145
65,0.5214607929226179
1910,0.536299353761979
2202,0.4976481401167067
9717,0.5047650167706218
2388,0.49797843030526023
2365,0.519473820130988
5072,0.5003682372115231
4614,0.5265182131961432
6955,0.4772200532797587
4094,0.5608832091021666
3319,0.4987176475998508
1456,0.5283042632545624
5381,0.5140009274120813
4479,0.5150348379180016
4766,0.48066291563098745
6076,0.5184452771158077
8064,0.5073004049982847
3416,0.5158562141455135
4892,0.4885311786725524
9942,0.5042955735069331
9215,0.5102972243984143
4506,0.5082174188064965
9275,0.5154329881122853
1306,0.506547517211787
6828,0.5069733995139707
8368,0.5049607059552159
7205,0.5046419202469603
360,0.5064305525649303
3386,0.5163370156047306
3835,0.5150178046724633
1305,0.5199855491363115
7963,0.5160058107817355
2073,0.5240699985668752
4230,0.5116303963595024
9012,0.4973038148831186
2723,0.5033937019743634
6788,0.5351964398939438
7945,0.5130031819814015
4868,0.48796703225479654
6597,0.5114072493860897
7323,0.5022101572130397
6229,0.5659078975469233
3427,0.4898128573881926
7727,0.5021244626594702
4707,0.5142714455025561
2547,0.4731476521599447
4523,0.5156515321954731
9648,0.5551188686709353
1084,0.4810041099048757
3327,0.5101144982477807
5591,0.509383665382254
186,0.4906182646256361
2938,0.509888249461128
9912,0.5233636550209787
6047,0.5062546474564883
2417,0.525203799801546
10533,0.5738527791022504
1137,0.4930591257122937
1533,0.5447617832783042
9233,0.5262472887252734
43,0.5086686999862133
8986,0.5016870320206676
6000,0.5028711974233144
480,0.4944504744013339
2457,0.4952558430049552
5362,0.4894934430829338
7722,0.4825454362090349
7940,0.49617468286988814
6104,0.5134556575006135
8853,0.5114915277021811
5813,0.5107159985930316
4769,0.5145510511512003
2544,0.4977542696647187
6379,0.5388522314005988
5262,0.5130998534593827
9885,0.5173908294349802
10081,0.5105250932989756
1315,0.5089518463878239
3388,0.5317907779418741
3473,0.5271848816470064
2117,0.5144156352833825
9411,0.5098468097392581
9379,0.49922436048470153
4236,0.5093012956204357
2049,0.5128289798799405
4786,0.4890039238930798
1604,0.5171843557173499
7659,0.5079165246761581
8152,0.5093554886995078
5417,0.5172886751906424
160,0.5090048322353395
6826,0.5061853521630786
1815,0.4832289805956504
3647,0.491383735465848
5605,0.5196562153698702
3526,0.5243166744842279
3854,0.5121192968135749
1053,0.5219484844018679
2411,0.5090170343589171
6015,0.5160536044259085
2089,0.5248876556153008
7745,0.4976106156342472
6816,0.4821234074543012
3934,0.4994674754786743
6547,0.5134534827250258
3758,0.5123819153486748
7158,0.5042982786742175
1584,0.5451906222973982
2982,0.5159544149578255
7679,0.5211724768777702
5286,0.5435502471675604
3776,0.5211942304068252
1235,0.5045797516217526
6294,0.5093711362266019
1012,0.5309191472818444
10318,0.51660109555809
7134,0.5168463576569171
5180,0.5255309531612292
2108,0.4983977404637078
3639,0.5204007719002581
6729,0.5105816830734342
2472,0.5078086192438698
10235,0.5393505876973248
190,0.5168118802561107
4713,0.490700730961288
6827,0.5296388221756959
6108,0.500452125475869
1114,0.5243849155637876
4848,0.5296726498947628
606,0.5165316199612238
1573,0.5175306168155368
8546,0.531536642278588
5193,0.5192268527722457
2936,0.5110158302814736
5104,0.507094659604735
6712,0.5027713365066813
3055,0.5057190029723547
74,0.5568716826665266
7726,0.5098514096008029
9183,0.5116273026727931
162,0.5160994027561996
7288,0.5145768849505497
8657,0.49957984320805193
1295,0.5232861267910842
8207,0.5177434835580966
4433,0.5271699664099767
590,0.5112452416197976
10549,0.5372690281362326
7749,0.509818452220706
405,0.49796385348174715
10267,0.5130716868548815
7133,0.5079856497690475
7584,0.5114466342834706
6616,0.4907053714989851
1719,0.5078593219867917
9761,0.5153622327146654
5859,0.5112570845056287
5662,0.5165204840025499
1736,0.5130272077798225
9333,0.523918193389865
1102,0.5103029737805513
2790,0.522466010670337
6598,0.49677387759025354
7995,0.4854583127808662
4452,0.5102539794114758
159,0.5117132204224866
511,0.5135481238143823
7006,0.5760911176043765
1123,0.5027726715854597
6073,0.48669253451320554
7094,0.5229230868343621
10008,0.5119797631448393
7573,0.4951369649874649
679,0.5090726831202141
6809,0.5269343675254466
1108,0.5105604601842452
380,0.5286081409912459
204,0.520974757031956
7075,0.5513412594860436
2550,0.5342826849510509
9785,0.5206789807249605
5036,0.5161774773269081
3129,0.5175976567156076
6495,0.5097063669754534
880,0.5054741052760434
2360,0.5186474663682363
7839,0.485663393347989
350,0.5097922249377862
9151,0.4653928897763758
6650,0.5117712552822238
7208,0.5293808953537089
5840,0.514383366009122
5997,0.5092882460317556
2103,0.5172292936850234
713,0.514112403313302
7771,0.5477161386360017
10255,0.523178228791095
3944,0.49901305348272423
4250,0.5176682791421408
2833,0.5121709785800131
3052,0.5153407811485321
7855,0.5097995538731268
4152,0.5374544552067095
4445,0.5334645740671838
10036,0.510070281186153
9727,0.5023125747411907
2234,0.5108443313552444
9632,0.4742431891835415
626,0.5136600480877783
1644,0.5301292684185362
4859,0.5049049082853727
3987,0.5317249193473662
5884,0.5032609591194065
4112,0.5187183923410741
10392,0.5519503975148871
2962,0.5039647059988618
21,0.5002718158519517
8524,0.49820992201174297
2543,0.5176244347520682
663,0.5621005363168661
2748,0.5070206827261589
3451,0.5204155804691841
964,0.5044810178882235
10560,0.5087375489264212
2428,0.5142584695003101
4520,0.5067901916143076
7660,0.5377157558728104
6583,0.5126146441015088
10390,0.5060295725438043
688,0.5026829812025898
7957,0.5207123944384335
3356,0.5094700127106297
1766,0.4963532223717933
9128,0.5136188749887736
2340,0.5045965311648594
9421,0.5415866563381428
7712,0.5074676364049022
8200,0.499323235196666
8762,0.5020727205059556
6446,0.5377729887365909
5194,0.5022493686637243
960,0.5156537114466111
779,0.5154557407810431
3584,0.5040169036553019
3011,0.5159381379657018
2769,0.5191461081159744
1392,0.507203943564509
7254,0.4961359985010234
9084,0.4964206555066195
9622,0.5141580900949448
3665,0.5034956158719864
1609,0.4857702965523251
6130,0.5117816051683164
10155,0.48210233725684676
7826,0.5192774647185813
8300,0.47595702606331547
5038,0.5621128083809854
7582,0.562526083818602
9561,0.498204974509014
7430,0.5335100895415278
5045,0.517265922887777
10421,0.5134726201257032
5675,0.5137557830977556
4687,0.5224331539183339
4944,0.5131339596413984
5105,0.504832444758133
148,0.5082023082702365
6371,0.4882912930474909
8108,0.5047768125391109
4354,0.5175990297394558
6077,0.4940510634283021
4292,0.513135152008204
10068,0.5159644170188911
5821,0.5175866850742575
1042,0.5237393573807625
7715,0.5665409150094749
9703,0.5067507274139691
2761,0.5131573977652003
7002,0.5334456179529256
7313,0.495091576871742
9050,0.500655032139406
5518,0.5126151095652296
10556,0.5154535648457415
1078,0.5383808982906358
9699,0.510970738656729
10445,0.4915704223658703
8748,0.5180624128163233
2960,0.5044620597372388
4317,0.5052274791315206
939,0.5327701714526341
8423,0.5106486324363338
5196,0.5097580954271839
8151,0.524498900530943
7199,0.49855436367980716
1574,0.5214871485946051
8566,0.4947253312924892
7389,0.5053303612250334
1177,0.5073568633260949
10282,0.5085911534162152
10098,0.509837174094207
4512,0.49363706023043585
4055,0.5141106481114598
8431,0.49757237760800876
4532,0.5284612745201455
10450,0.5114995999277815
5754,0.5231097212911758
1882,0.526069252919084
1563,0.5214155221389711
4871,0.5205629412212553
8440,0.5535795749140547
3253,0.5238280529469566
8270,0.5128497544330844
4610,0.5154169195121096
9619,0.5624932285958054
8786,0.5056037305777635
2889,0.5168339867112988
9781,0.4855889815212141
5061,0.5002879014161076
7059,0.5127610160139761
2064,0.5424872058234279
1587,0.4985768121407154
1934,0.5226038672912388
5516,0.4961750196628732
9853,0.510909719749815
7867,0.5141361497255575
1556,0.5122871727664117
5495,0.5043112979631392
4274,0.5030606063190225
8177,0.509385443616983
9491,0.4972217557226482
9813,0.5227930065354253
2205,0.5021798331292239
2710,0.5076285897409583
2992,0.568289101570932
7998,0.49157903447007895
6428,0.49439923331727875
6638,0.48805364666544904
3035,0.509749138258973
1578,0.5046327137205607
1324,0.5055414063305571
2316,0.506104737741828
9326,0.5164116435381803
7359,0.48548946306810076
7741,0.5175163181995445
5143,0.5062733070562351
8196,0.4969756754404907
630,0.513029805064297
8481,0.5076828065598101
8497,0.5103142268642135
5409,0.5162486477600148
5749,0.502596648089302
8219,0.5111677854437024
9571,0.508676301351136
4886,0.5113766442824628
5367,0.5147534315841761
1185,0.5072211507361168
8291,0.500250393439073
1590,0.5136704039908006
7698,0.49489287937640253
51,0.5015840024322583
8784,0.51351352780292
3928,0.5180839363899823
5987,0.5365702215174326
7008,0.5068549554945317
7482,0.5020819441406946
9374,0.5228159640284122
1296,0.5048553898827597
10289,0.5139196146556668
2986,0.5084371089684062
4651,0.5044572328725143
8594,0.5180867376997619
7469,0.5149616777655804
2871,0.545483351845363
1903,0.5068554911905656
8571,0.4979465770234028
4832,0.5117372252276323
1242,0.5137884632624465
7115,0.5270361762943535
3599,0.5098548474319281
2065,0.5107220630946527
4529,0.5615225560957247
763,0.5137187679190504
6698,0.5145466708129752
2002,0.49916734775954785
2020,0.5242112791268819
5229,0.5539549549114351
8243,0.5087056208892765
6936,0.5127463327256468
9360,0.5028493170164906
4360,0.5105059913484288
7951,0.501273386457327
6701,0.5164050306003092
7574,0.5270640306899117
2426,0.5209697064407123
1681,0.50690460608422
7135,0.5128990329555737
3688,0.5349417665962077
3872,0.5156267976037194
558,0.5060727282817066
2228,0.5117987218036216
8170,0.5258934018974164
7171,0.5188750654305289
7756,0.49921191254758357
3609,0.5631758275367983
3985,0.5084389793270961
1139,0.5071863846454336
3453,0.5187234182978961
7583,0.4897262346976039
9788,0.5372303442688955
10175,0.4938770209576053
6059,0.5166993497457094
104,0.5142386874954901
10168,0.522013535793683
8902,0.5151430337010575
5343,0.5465641660357647
4239,0.5092453404007407
6767,0.5466190550784746
6269,0.48709610600007325
6682,0.5117110209991886
9558,0.48144605267884766
2416,0.5152139695566547
6592,0.5022000562402708
6196,0.5081172813960738
2751,0.5053844375108834
3412,0.542970298201263
8302,0.5226586816561083
1120,0.5542401799824147
8005,0.5231051420895106
6637,0.4884499766673845
6440,0.5315154849192384
6679,0.5011902415434485
8039,0.5202249282445314
5357,0.5017280573131876
8844,0.5228624369099133
2964,0.5089593265529404
6040,0.516246313631945
7259,0.49655341253558327
8974,0.5293479721768589
7439,0.5060734251418723
1045,0.5064738534512258
7706,0.5389698046771663
9724,0.5024810279610186
3698,0.5193274586610135
7339,0.5091136577064495
1749,0.5109495051022991
7257,0.4862736224535898
2963,0.5278130349955538
7775,0.5035293527856991
10501,0.5053813446352696
4258,0.5204379754285087
7908,0.4999033214825103
722,0.513274523851165
6519,0.515725739488621
6916,0.5071131298511644
4456,0.4837053999403851
2731,0.49465620245625913
917,0.5136054421481351
4107,0.517897240204592
7894,0.5115005903642683
2540,0.4978775188630185
8455,0.501221327722048
10406,0.5457941262653953
8909,0.50591729834936
5489,0.4908598147783825
306,0.5168719275554029
3894,0.5121382177574048
2735,0.4994538976732483
4939,0.5209555626910892
1551,0.49939579429209247
777,0.5208026962593193
2160,0.5126685205778823
8599,0.510769297618825
2727,0.4856640162188665
6362,0.531064432790223
1417,0.4869001855397608
10343,0.5233760937333705
4866,0.5026099432228629
2682,0.5277904046948453
9856,0.5263484637312723
4498,0.48844311981595323
7450,0.5466409821462866
6899,0.5132488403849558
5649,0.5358218445235531
6086,0.5195894405714936
1618,0.5065820828502293
9926,0.4770292864609717
2847,0.5126819371468279
8099,0.5266555905234439
5724,0.550835636536693
3358,0.5086335088043948
8136,0.4936363920645685
955,0.5051754017371602
8819,0.5013240094097345
5832,0.5110670716163264
10413,0.5105127075164363
6548,0.5298871422188657
8407,0.5040255328928962
10090,0.5480552888886412
8564,0.5102551682899658
808,0.5145447614824454
5303,0.5181828196266874
8913,0.5511234170409723
9425,0.5464094384966577
9543,0.5242160534916386
1219,0.5186128208290967
9575,0.5025187999644807
4019,0.5018626379534232
6223,0.5409386325544296
9588,0.5029580907260806
4739,0.5225992251001403
10492,0.49433060980133514
2017,0.5047507429642561
5524,0.5192746834938823
7449,0.5269347705443838
5734,0.4911672244876422
5456,0.49635118064302786
797,0.5439176352234596
5525,0.5084463262800589
8265,0.5338685315668253
1981,0.5194240061737887
8977,0.5101028803061235
6241,0.5043452332726382
6021,0.4962376403293928
7720,0.504150869526782
8632,0.5197296731543204
6705,0.5116396837658901
2476,0.5002321386950146
3510,0.5381214390397154
8887,0.5162432238123521
10115,0.5655622413693713
9061,0.5099276808371271
5570,0.5162777079199683
2763,0.5091076776922265
1437,0.5132987671210758
3448,0.512772917905174
3529,0.504999738927581
3156,0.5052968093988858
4604,0.5150770647537675
6776,0.5184077876015408
10227,0.503766539921656
1545,0.4944201420655857
10487,0.5115261878986583
993,0.5150495945941466
1161,0.5249276925878519
7975,0.5312557766002363
1591,0.4891309126356934
7804,0.4955556251738477
5048,0.5126179980283482
10454,0.5076986545862822
3567,0.5080372233252503
5886,0.5200965376825952
9937,0.5564149741094833
3931,0.5279824342534862
9706,0.4901912377042757
10193,0.5127735005794298
5569,0.5086681605021616
9747,0.49832937274682787
2217,0.5004190576674096
5936,0.5072300216570417
3885,0.5499276153764693
1086,0.526198017977532
1799,0.513787548850924
9763,0.5205635138518788
3299,0.5378748165226827
8268,0.5012620077033054
473,0.529505391590716
337,0.5286437764673864
9381,0.532422366294904
6426,0.5095881620563913
1210,0.5108247461898264
4986,0.5313830642649218
8285,0.5640791827217846
2024,0.4852874408528617
245,0.5082680450487811
4807,0.5147642887093072
2208,0.5136496472890678
9835,0.5117934349554831
8963,0.5313826056363615
9946,0.5188255686070715
5230,0.48900873715632526
2788,0.5145819022071861
674,0.48315826529794514
1629,0.5116671053340714
2300,0.5133590968471228
169,0.4804867567751601
3575,0.5187227946670572
6910,0.5172172039288718
1479,0.5364375636901554
10498,0.507581297127716
8062,0.5055383888764089
9672,0.47642080951296106
9467,0.5318718145512359
6763,0.5362857630491872
8508,0.4826511884212782
1034,0.4808498937342893
3756,0.499212181531888
9263,0.5118230508149701
8141,0.4873867253615927
532,0.508747556255101
7022,0.5055838699339019
4024,0.5196078036829822
3298,0.5087778964968473
5641,0.5050068458947973
10455,0.5051593795257526
5206,0.511747906042998
7005,0.4885975713823487
8971,0.5137372211949061
8358,0.5006465647087718
257,0.5109280987966861
78,0.4868181803296705
6333,0.5531978988776678
7969,0.5289843351228202
2505,0.5070552089296512
2004,0.48088284144104937
3748,0.4971915501493381
5668,0.49154006552035023
365,0.5160193689398674
9651,0.5136008928247834
2324,0.49491789745881143
3902,0.5611324927908223
9294,0.512938129252177
5377,0.5108591450589196
2817,0.49128690555772503
7670,0.5057978516807716
4755,0.5543394152000766
255,0.5071402073849894
2714,0.47750362459864093
2922,0.5393696679285057
5517,0.4705695166766172
5157,0.5070044893417814
64,0.5533028902679566
5300,0.47153702134449466
451,0.5310569061046296
3941,0.4688556131476293
326,0.5058727991093358
3757,0.5113286487376332
8798,0.5086602770352536
2315,0.5677071886659952
6755,0.47627643584860824
2916,0.5140258209579566
7406,0.5287299187647798
3703,0.4927565671906853
5403,0.5178668262670996
622,0.5083730719428156
9,0.4923217748208402
5848,0.5260424198109838
8670,0.5126606194488207
1156,0.5078838405109916
10179,0.5152521221575508
2028,0.504707598049273
3924,0.5091847267553549
620,0.5008548621972779
1963,0.5181014042187791
4537,0.5126046433462128
8970,0.5496726467273231
3024,0.486812232853217
6140,0.5127989243521104
1866,0.526454993939249
4442,0.5121352968831564
2312,0.5112436946833159
6749,0.5186606739710031
459,0.5137265677000403
1516,0.5182771627667332
8817,0.5086382267518711
4912,0.4809831213994114
2076,0.5222639921803085
10023,0.5290732765666178
7684,0.5353344002425663
3531,0.5092248548470902
6209,0.5092694080378325
10508,0.49849638880013414
8678,0.5098625957727306
3541,0.5532822152644796
1208,0.5268913626001334
4090,0.5037896532076946
1097,0.5234756778095658
5099,0.47509391322858635
2816,0.502958010107348
4291,0.5124337725901958
1409,0.49721605697625454
6401,0.506743068567038
4617,0.49241885574097594
6111,0.5085529060886975
6172,0.5267058913409692
10357,0.4812531444083598
8465,0.5061683530968631
3867,0.5274617488497355
9495,0.4956263186374635
4348,0.5111938171906133
7879,0.4955614806365759
9273,0.49412161212566147
3252,0.510689052389435
9167,0.5136147086841991
2573,0.5045577899760145
7395,0.5051767876489791
9046,0.545832315152751
1526,0.5134245275707263
9339,0.48156961328029757
10301,0.5128143209768079
7588,0.500787777196715
1104,0.5581826820881938
1310,0.5134314989797666
6631,0.5059337790078782
10475,0.5182801393359914
9090,0.5420714157855181
1528,0.4982408192507919
1657,0.5013298270136356
1175,0.5271162719850246
1895,0.5235385773683336
3864,0.5127206873263664
4700,0.5306277321146703
3572,0.5029604304472728
10507,0.5216945815323651
269,0.49093705757224537
5744,0.4984596595380163
1687,0.5036522684704653
3020,0.5096910473116818
4974,0.5103925161643326
5119,0.5100185425885958
1916,0.5131442019883792
6687,0.48460298700388
2197,0.486312711897773
8641,0.540155997433857
10073,0.5197688256506957
1967,0.5039510994989795
4999,0.509648435821512
9816,0.5249774240248382
734,0.5061622373850003
9665,0.5034635945960476
5092,0.5183715905715733
2591,0.5418519063682607
9877,0.5126828235102917
4601,0.5161685733498333
7734,0.533069103569073
7185,0.5013015523358086
6405,0.5133600663120743
7003,0.5070754925392457
928,0.5465924111650646
6490,0.5201565423812603
1586,0.552071263097749
10139,0.5560222974026015
1192,0.5188168377393828
10526,0.5137225353053172
5544,0.4895497041047479
8779,0.5080190287505593
4497,0.5266057906940392
3059,0.5042405828900659
2181,0.5082551884558143
2303,0.540772479221191
1190,0.5185450467446675
1468,0.5123094421585093
8771,0.510860426883762
8997,0.5061901864906552
6365,0.5146819326005987
10355,0.5139338781500359
3478,0.5186150693026267
3764,0.48179431215695445
3542,0.5088488265671888
4941,0.492794683857053
1840,0.5368178830747471
463,0.5040054575782373
7407,0.4674326919885411
7711,0.5200467007668844
6044,0.5218392093199999
3750,0.505785701296124
10114,0.5324776891462055
1332,0.5278920090941391
425,0.5060045600715734
3479,0.5007291135224876
1979,0.49208728600539675
2994,0.49837207653546123
207,0.48646616680777705
5820,0.5035905004018814
9187,0.5088888914708787
5423,0.511288172892704
2743,0.49822322162985055
2902,0.5020718958717176
9126,0.5190129212327682
7903,0.5078236285353782
4100,0.4752739442162221
3578,0.5031226375507424
6061,0.4987918223148727
5081,0.509983442535111
4575,0.5062488470777302
6695,0.4956638756686494
5960,0.517608229532304
10186,0.4957954903855427
6795,0.5040924204787988
10022,0.5337727589332637
5841,0.5066219840658549
7481,0.5200190028298775
9331,0.4960948605195207
400,0.504977088272556
6907,0.5209715418364692
10393,0.5151922811159145
3709,0.4979992104346653
4726,0.5004540424715073
3007,0.5310796672590589
4723,0.5604250501317748
597,0.5115615057160536
1810,0.5082194355766836
4131,0.5420352500713487
4697,0.5105875848727109
8838,0.5591512451359169
5956,0.553998076876046
4196,0.5137031991160851
63,0.5319385752214701
1714,0.5145661342546558
904,0.493940429360346
9715,0.5145715104924531
4,0.5055368116991532
5462,0.5447878238157616
259,0.5209836153180591
5418,0.491752996028389
6849,0.5015037430284828
9893,0.4733466974473229
10003,0.5084681549051643
4976,0.519248823269126
7611,0.48097656843251496
900,0.505489183015221
3746,0.5174531465348297
3893,0.49283463730237037
2966,0.5209029657918688
9667,0.5158494870168975
9734,0.5512746432244581
8123,0.5179928242417722
8470,0.5229667124835468
4058,0.5039843773164392
4623,0.5027210379237513
3782,0.5113434501623441
7966,0.47650777434285074
6003,0.5111765660737826
2168,0.5170649520316875
422,0.529188998363568
6381,0.5129668320126332
1136,0.4883644604436673
3443,0.5152657985076714
2214,0.5272397903330562
9973,0.5030294696303965
1593,0.5128267798543895
5474,0.5074439554083252
812,0.5067048993384129
4703,0.5063378381195592
4294,0.5290430940164254
10021,0.5254439632789973
395,0.49930384452222315
3237,0.5090229848107355
9099,0.5069211230253597
