3 0.5520833333333334 0.4479166666666667
8196 0.42916666666666664 0.5708333333333333
8200 0.8092783505154639 0.19072164948453607
9 0.7277970011534025 0.2722029988465975
8207 0.4177215189873418 0.5822784810126582
8208 0.8118811881188119 0.18811881188118812
8210 0.8582089552238806 0.1417910447761194
21 0.5 0.5
8217 0.296969696969697 0.703030303030303
8219 0.5 0.5
8220 0.8145695364238411 0.18543046357615894
30 0.7718631178707225 0.22813688212927757
8223 0.55 0.45
33 0.1349862258953168 0.8650137741046832
8226 0.30997304582210244 0.6900269541778976
35 0.6395348837209303 0.36046511627906974
37 0.6 0.4
8231 0.9063636363636364 0.09363636363636364
43 0.8445378151260504 0.15546218487394958
8237 0.7777777777777778 0.2222222222222222
8240 0.8617021276595744 0.13829787234042554
49 0.5454545454545454 0.45454545454545453
50 0.7816455696202531 0.21835443037974683
8243 0.53125 0.46875
52 0.8832807570977917 0.1167192429022082
54 0.902834008097166 0.09716599190283401
55 0.13659793814432988 0.8634020618556701
59 0.19161676646706588 0.8083832335329342
8252 0.7142857142857143 0.2857142857142857
63 0.15566037735849056 0.8443396226415094
64 0.9075425790754258 0.09245742092457421
65 0.7482014388489209 0.2517985611510791
8258 0.5970149253731343 0.40298507462686567
70 0.2905982905982906 0.7094017094017094
9004 0.7950310559006211 0.20496894409937888
8265 0.9024390243902439 0.0975609756097561
74 0.17128027681660898 0.828719723183391
8268 0.14699331848552338 0.8530066815144766
77 0.15282392026578073 0.8471760797342193
8270 0.9095652173913044 0.09043478260869565
8271 0.8553615960099751 0.14463840399002495
80 0.559322033898305 0.4406779661016949
82 0.39705882352941174 0.6029411764705882
83 0.7922848664688428 0.20771513353115728
8276 0.858085808580858 0.1419141914191419
8280 0.5972222222222222 0.4027777777777778
8285 0.45098039215686275 0.5490196078431373
8286 0.3783783783783784 0.6216216216216216
97 0.509090909090909 0.4909090909090909
8291 0.6666666666666666 0.3333333333333333
102 0.9082125603864735 0.09178743961352658
104 0.6666666666666666 0.3333333333333333
8297 0.8935361216730038 0.10646387832699619
8298 0.6358695652173914 0.3641304347826087
108 0.734375 0.265625
8302 0.27927927927927926 0.7207207207207207
111 0.8008752735229759 0.19912472647702406
8306 0.83399209486166 0.16600790513833993
8307 0.8789473684210526 0.12105263157894737
116 0.42857142857142855 0.5714285714285714
8309 0.16875 0.83125
8310 0.19101123595505617 0.8089887640449438
8311 0.928374655647383 0.07162534435261708
125 0.8903061224489796 0.1096938775510204
4 0.5185185185185185 0.48148148148148145
127 0.6590909090909091 0.3409090909090909
8320 0.07578947368421053 0.9242105263157895
8323 0.22429906542056074 0.7757009345794392
132 0.8370607028753994 0.16293929712460065
135 0.8176100628930818 0.18238993710691823
8328 0.5892857142857143 0.4107142857142857
137 0.7647058823529411 0.23529411764705882
138 0.625 0.375
139 0.5323741007194245 0.4676258992805755
141 0.9124293785310734 0.08757062146892655
8334 0.6941176470588235 0.3058823529411765
143 0.18992248062015504 0.810077519379845
147 0.34269662921348315 0.6573033707865169
8340 0.18435754189944134 0.8156424581005587
9582 0.786833855799373 0.21316614420062696
150 0.827027027027027 0.17297297297297298
8344 0.18571428571428572 0.8142857142857143
153 0.8682634730538922 0.1317365269461078
156 0.2230971128608924 0.7769028871391076
157 0.6732673267326733 0.32673267326732675
159 0.5357142857142857 0.4642857142857143
160 0.9206349206349206 0.07936507936507936
161 0.1 0.9
162 0.9316081330868762 0.06839186691312385
8357 0.4444444444444444 0.5555555555555556
8358 0.27292110874200426 0.7270788912579957
167 0.8439531859557867 0.15604681404421328
