"urlid","label"
3,0.615964533051164
4,0.371466765591132
9,0.272297002247274
21,0.240720076777206
30,0.596475985952976
33,0.905016496036596
34,0.331935516215984
35,0.353164886036478
37,0.346940734454418
43,0.154042632567534
49,0.335651136263846
50,0.29506123754856
51,0.472588487597933
52,0.445550759341709
54,0.150047785933867
55,0.900136989067094
59,0.924267382537259
63,0.91081030800984
64,0.145432691353906
65,0.226394063366789
70,0.912880634622137
74,0.906291063629065
77,0.907026151920215
78,0.880237246297615
80,0.270109718447257
82,0.587293077273971
83,0.284828696112077
97,0.450068108510812
102,0.281651276803789
104,0.200879427219173
108,0.286076980540268
111,0.359852446812818
116,0.498794625968573
118,0.8398496716484
125,0.285976382435346
127,0.222960872917063
132,0.382955879748901
135,0.19333291817421
137,0.499551644671054
138,0.457547623056073
139,0.463456724388766
141,0.312565363756434
143,0.935796857558167
147,0.768320362721076
148,0.33357242375481
150,0.580031895426701
153,0.183281960014117
156,0.883072429681709
157,0.138392894455188
159,0.291466220873837
160,0.274157444088317
161,0.926387296968504
162,0.150073294999159
167,0.281385111700348
168,0.232759474849268
169,0.229890528625073
181,0.889353485180554
184,0.257706454466665
186,0.142764678778514
187,0.275627235588655
189,0.154036958786716
190,0.868419811483489
200,0.273903922514578
204,0.162774163573688
205,0.249430520278504
207,0.420234018669528
210,0.165182188294954
212,0.77784510234726
216,0.942833338749671
220,0.848610493507574
234,0.381731094556922
241,0.923930603504526
242,0.127388417158455
244,0.187571403586965
245,0.92857694583437
252,0.371633744122949
254,0.399628709869318
255,0.926307387354506
256,0.569258702231737
257,0.189362725415405
259,0.180849304074688
260,0.332554299391269
267,0.252344724013356
269,0.509173755352893
274,0.561785850868924
278,0.91789349897979
279,0.91509749019119
281,0.94378035467739
288,0.536584057568168
295,0.923867032390229
300,0.256854802304447
301,0.87945621556198
305,0.252903028890161
306,0.93729674609708
307,0.918712605731459
308,0.444126868529157
310,0.38720069456835
317,0.421480791591874
319,0.910086298467329
326,0.290014996691379
331,0.901798912993859
337,0.851152446585843
341,0.106918603136207
342,0.678323642459066
343,0.246503904436836
349,0.326823843424866
350,0.447379575647024
355,0.786195692313538
360,0.886080189442438
362,0.236809658387608
365,0.154139064327695
368,0.178538033733146
373,0.238628452434632
374,0.559158046029747
375,0.43503847650771
376,0.119017802298795
377,0.768964434108044
380,0.125344712928126
384,0.328804859465157
395,0.267259710420391
396,0.924067043461596
398,0.229124252555383
400,0.931531867784367
401,0.907276446798181
404,0.142252476604616
405,0.955740036767428
406,0.806877859627146
410,0.854783961357448
416,0.193863449755678
419,0.321025317621231
422,0.2654260273322
425,0.916250698165739
427,0.227156484303618
431,0.377510892774553
432,0.170125198022938
433,0.17151558762879
438,0.755012353189773
444,0.215554078670958
451,0.19101698112452
452,0.499507646160857
456,0.207760660708038
457,0.232505915348211
459,0.649646161257601
461,0.153581262511877
462,0.567331974877184
463,0.164278075168163
468,0.891053207099771
469,0.835081134952434
470,0.537664888508053
473,0.140129186787324
480,0.269626190574671
482,0.900982793531188
483,0.217725045999574
484,0.871523575915543
490,0.162893092468576
495,0.512747914909593
502,0.193893020696458
503,0.737559598533685
506,0.748428621708448
508,0.900632219308125
511,0.786802981598817
516,0.946740356213269
529,0.157110219238243
531,0.397525929939212
532,0.967013293806451
542,0.950773525353187
547,0.280268498813679
556,0.217219124749775
558,0.138344322758171
562,0.841623897331816
567,0.345554731903759
569,0.831862253961078
578,0.257940124529911
588,0.669328859601858
590,0.917437528098342
597,0.208449069405513
600,0.220321126079591
606,0.248099739775419
609,0.876549646720672
610,0.318534817726664
616,0.595108299598991
620,0.144030353631537
622,0.288219550690539
624,0.199204937272376
625,0.40023173650973
626,0.262119717372122
630,0.169025150173173
631,0.326593892542342
632,0.840860503175534
638,0.497507066692149
639,0.712075873331049
642,0.461367629712725
643,0.585735058447431
645,0.584308801147779
656,0.517616110875585
657,0.315982896444224
660,0.912403515058994
663,0.278100404491137
670,0.289270093224116
671,0.923145691219682
672,0.87692117586245
674,0.608886137252244
677,0.760896713285757
679,0.293768237240625
686,0.556548808160422
688,0.162941873790635
690,0.926136786530995
691,0.320698926543356
693,0.200714928515202
694,0.853889644723509
700,0.878203426754298
702,0.537145980574718
703,0.256080222725879
708,0.797994367217434
710,0.303052561956313
712,0.168810923423912
713,0.580246022969854
715,0.231028234993426
722,0.541465788435177
723,0.614673420511415
733,0.195947732154024
734,0.907979024030758
736,0.208769860726739
746,0.130382584461296
748,0.168022791563322
757,0.938295762119991
761,0.417912825177814
763,0.40401834227233
765,0.27655746979522
773,0.276198195590662
777,0.536039275247842
779,0.950919543557349
781,0.425898339078365
782,0.214206170886226
784,0.16743014780267
796,0.391026462272034
797,0.582754355586214
798,0.268706614883598
