1 0.07942708333333334 0.06380208333333334 0.3684895833333333 0.07161458333333334 0.06380208333333334 0.040364583333333336 0.048177083333333336 0.048177083333333336 0.07942708333333334 0.040364583333333336 0.055989583333333336 0.040364583333333336
2 0.054824561403508776 0.054824561403508776 0.054824561403508776 0.06798245614035088 0.16008771929824564 0.054824561403508776 0.21271929824561406 0.09429824561403509 0.054824561403508776 0.054824561403508776 0.06798245614035088 0.06798245614035088
5 0.4818445896877269 0.033042846768336964 0.013435003631082063 0.10711692084241103 0.00907770515613653 0.013435003631082063 0.0439360929557008 0.01561365286855483 0.23129992737835875 0.013435003631082063 0.0177923021060276 0.019970951343500364
6 0.05630630630630631 0.06981981981981983 0.05630630630630631 0.15090090090090091 0.09684684684684686 0.12387387387387389 0.05630630630630631 0.1373873873873874 0.05630630630630631 0.05630630630630631 0.05630630630630631 0.08333333333333334
7 0.06944444444444445 0.06944444444444445 0.06944444444444445 0.08611111111111111 0.08611111111111111 0.11944444444444445 0.06944444444444445 0.06944444444444445 0.06944444444444445 0.10277777777777779 0.11944444444444445 0.06944444444444445
8 0.06944444444444445 0.10277777777777779 0.06944444444444445 0.10277777777777779 0.13611111111111113 0.08611111111111111 0.06944444444444445 0.06944444444444445 0.06944444444444445 0.06944444444444445 0.08611111111111111 0.06944444444444445
10 0.08012820512820513 0.08012820512820513 0.08012820512820513 0.08012820512820513 0.09935897435897437 0.08012820512820513 0.08012820512820513 0.08012820512820513 0.08012820512820513 0.08012820512820513 0.08012820512820513 0.09935897435897437
11 0.020103761348897537 0.043450064850843066 0.020103761348897537 0.09014267185473411 0.027885862516212712 0.047341115434500654 0.03955901426718548 0.20687418936446172 0.047341115434500654 0.047341115434500654 0.393644617380026 0.01621271076523995
12 0.04479166666666667 0.10104166666666667 0.03854166666666667 0.08854166666666667 0.08854166666666667 0.04479166666666667 0.09479166666666668 0.05104166666666667 0.026041666666666668 0.23854166666666665 0.09479166666666668 0.08854166666666667
13 0.027593818984547464 0.04083885209713024 0.28587196467991166 0.19315673289183224 0.03421633554083885 0.027593818984547464 0.04083885209713024 0.08719646799116998 0.12030905077262694 0.027593818984547464 0.06070640176600442 0.05408388520971303
14 0.04480286738351255 0.05555555555555556 0.04480286738351255 0.05555555555555556 0.05555555555555556 0.06630824372759857 0.23835125448028674 0.04480286738351255 0.04480286738351255 0.21684587813620074 0.0878136200716846 0.04480286738351255
15 0.022119341563786008 0.03446502057613169 0.01594650205761317 0.05606995884773663 0.022119341563786008 0.09310699588477367 0.01903292181069959 0.21039094650205764 0.04063786008230453 0.30606995884773663 0.09619341563786009 0.08384773662551441
16 0.03933495539334956 0.3848337388483374 0.024736415247364155 0.2047850770478508 0.05393349553933496 0.019870235198702353 0.029602595296025956 0.03446877534468776 0.03203568532035685 0.036901865369018655 0.017437145174371452 0.12206001622060016
17 0.04031287605294826 0.05836341756919375 0.47713598074608904 0.08002406738868834 0.015042117930204574 0.015042117930204574 0.015042117930204574 0.01865222623345367 0.20637785800240674 0.015042117930204574 0.04031287605294826 0.01865222623345367
18 0.054824561403508776 0.17324561403508773 0.06798245614035088 0.10745614035087721 0.06798245614035088 0.06798245614035088 0.09429824561403509 0.09429824561403509 0.06798245614035088 0.06798245614035088 0.054824561403508776 0.08114035087719298
19 0.02593537414965987 0.015731292517006803 0.36522108843537415 0.1789965986394558 0.018282312925170068 0.010629251700680274 0.0233843537414966 0.03358843537414966 0.23767006802721088 0.018282312925170068 0.028486394557823133 0.04379251700680272
20 0.23148148148148148 0.048941798941798946 0.27116402116402116 0.033068783068783074 0.06481481481481483 0.033068783068783074 0.033068783068783074 0.033068783068783074 0.0806878306878307 0.06481481481481483 0.04100529100529101 0.06481481481481483
22 0.03968253968253969 0.07777777777777779 0.03968253968253969 0.06825396825396826 0.04920634920634921 0.04920634920634921 0.04920634920634921 0.03968253968253969 0.03968253968253969 0.28730158730158734 0.22063492063492066 0.03968253968253969
23 0.31193078324225865 0.02777777777777778 0.0441712204007286 0.030510018214936253 0.016848816029143898 0.030510018214936253 0.030510018214936253 0.019581056466302368 0.041438979963570134 0.02777777777777778 0.05783242258652095 0.3611111111111111
24 0.009920634920634922 0.02420634920634921 0.012301587301587303 0.021825396825396828 0.02420634920634921 0.6123015873015873 0.021825396825396828 0.03134920634920635 0.02658730158730159 0.10515873015873016 0.06944444444444445 0.040873015873015874
25 0.0744047619047619 0.0744047619047619 0.0744047619047619 0.09226190476190477 0.0744047619047619 0.09226190476190477 0.1279761904761905 0.0744047619047619 0.0744047619047619 0.09226190476190477 0.0744047619047619 0.0744047619047619
26 0.15235690235690236 0.04124579124579125 0.056397306397306404 0.031144781144781145 0.051346801346801356 0.051346801346801356 0.021043771043771045 0.021043771043771045 0.08670033670033671 0.031144781144781145 0.051346801346801356 0.4048821548821549
27 0.03904428904428905 0.05303030303030303 0.018065268065268068 0.23834498834498835 0.06351981351981352 0.04603729603729604 0.06351981351981352 0.1754079254079254 0.02505827505827506 0.1684149184149184 0.07400932400932402 0.03554778554778555
28 0.015656565656565657 0.02474747474747475 0.01868686868686869 0.0398989898989899 0.015656565656565657 0.4065656565656565 0.03686868686868687 0.0398989898989899 0.03383838383838384 0.061111111111111116 0.28232323232323236 0.02474747474747475
29 0.04385964912280702 0.04385964912280702 0.0649122807017544 0.054385964912280704 0.054385964912280704 0.40175438596491225 0.04385964912280702 0.0649122807017544 0.07543859649122807 0.0649122807017544 0.04385964912280702 0.04385964912280702
31 0.022163120567375887 0.4530141843971631 0.0274822695035461 0.059397163120567385 0.04875886524822696 0.038120567375886524 0.043439716312056745 0.08067375886524823 0.0274822695035461 0.09663120567375887 0.059397163120567385 0.043439716312056745
32 0.18762781186094069 0.02505112474437628 0.02505112474437628 0.07719836400817996 0.015848670756646217 0.021983640081799594 0.021983640081799594 0.043456032719836404 0.5066462167689161 0.021983640081799594 0.01278118609406953 0.040388548057259714
36 0.048941798941798946 0.40608465608465605 0.033068783068783074 0.04100529100529101 0.05687830687830688 0.05687830687830688 0.048941798941798946 0.033068783068783074 0.048941798941798946 0.0806878306878307 0.0806878306878307 0.06481481481481483
38 0.022270114942528736 0.08261494252873564 0.01795977011494253 0.1214080459770115 0.026580459770114945 0.01795977011494253 0.08692528735632185 0.05244252873563219 0.022270114942528736 0.13002873563218392 0.3800287356321839 0.03951149425287357
39 0.42329149232914925 0.038354253835425386 0.04253835425383543 0.02580195258019526 0.021617852161785217 0.02580195258019526 0.02580195258019526 0.055090655509065556 0.10111576011157601 0.038354253835425386 0.017433751743375175 0.18479776847977683
40 0.011944444444444445 0.010277777777777778 0.026944444444444448 0.05027777777777778 0.010277777777777778 0.10027777777777777 0.03861111111111111 0.05527777777777777 0.016944444444444446 0.16861111111111113 0.48861111111111116 0.021944444444444447
41 0.028158295281582955 0.023592085235920855 0.028158295281582955 0.028158295281582955 0.019025875190258754 0.4071537290715373 0.08751902587519027 0.05555555555555556 0.028158295281582955 0.12404870624048707 0.03729071537290716 0.13318112633181126
